Temps,T1,T2,T3,T4,T5,Pression,Force,Temps_Magna_Power,Voltage_Magna_Power,Courant_Magna_Power
452.999999999983,219.21,203.21,196.48,191.48,18.41,82.43,329.56,459,45.9,2
453.199999999983,219.3,203.31,196.53,191.58,18.48,82.43,328.55,459,45.9,2
453.399999999983,219.26,203.26,196.5,191.59,18.47,82.43,329.15,459,45.9,2
453.599999999983,219.24,203.27,196.48,191.58,18.46,82.43,329.28,459,45.9,2
453.799999999983,219.25,203.27,196.49,191.57,18.45,82.43,329.59,460,45.8,2
453.999999999983,219.28,203.3,196.52,191.59,18.43,82.43,329.27,460,45.8,2
454.199999999983,219.35,203.39,196.56,191.7,18.49,82.43,329.01,460,45.9,2
454.399999999983,219.3,203.44,196.55,191.68,18.48,82.43,329.38,460,45.8,2
454.599999999983,219.28,203.43,196.54,191.69,18.47,82.43,329.64,460,45.8,2
454.799999999983,219.3,203.47,196.53,191.76,18.42,82.43,329.32,460,45.7,1.98
454.999999999983,219.3,203.48,196.54,191.78,18.4,82.43,329.72,461,45.7,1.98
455.199999999983,219.41,203.57,196.61,191.82,18.44,82.43,329.6,461,46,2
455.399999999983,219.36,203.54,196.57,191.81,18.43,82.43,329.58,461,46,1.98
455.599999999983,219.33,203.57,196.57,191.82,18.39,82.43,329.59,461,45.8,1.98
455.799999999983,219.35,203.55,196.56,191.82,18.39,82.43,329.66,461,45.8,1.98
455.999999999983,219.33,203.59,196.54,191.82,18.41,82.43,329.65,462,45.8,1.98
456.199999999983,219.42,203.62,196.66,191.89,18.49,82.43,329.34,462,46,2
456.399999999983,219.4,203.61,196.62,191.9,18.46,82.43,329.31,462,46,2
456.599999999983,219.46,203.61,196.59,191.93,18.43,82.43,329.37,462,45.8,2
456.799999999983,219.45,203.63,196.63,191.98,18.43,82.43,329.36,462,45.8,2
456.999999999983,219.43,203.62,196.64,191.96,18.43,82.43,329.3,463,45.9,2
457.199999999983,219.53,203.66,196.73,191.97,18.5,82.43,329.45,463,45.9,2
457.399999999983,219.52,203.65,196.68,192,18.45,82.43,329.22,463,45.9,2
457.599999999983,219.5,203.65,196.67,191.99,18.45,82.43,329,463,45.7,1.98
457.799999999983,219.54,203.66,196.74,192,18.43,82.43,329.08,464,45.7,1.98
457.999999999983,219.59,203.71,196.71,192.03,18.43,82.43,329.1,464,45.9,1.98
458.199999999983,219.67,203.77,196.83,192.07,18.49,82.43,329.1,464,45.9,2
458.399999999983,219.69,203.73,196.81,192.07,18.45,82.43,329.26,464,46,2
458.599999999983,219.67,203.71,196.78,192.05,18.5,82.43,328.82,464,46,1.98
458.799999999983,219.66,203.71,196.83,192.04,18.43,82.43,329.2,465,45.8,1.98
458.999999999983,219.74,203.7,196.85,192.07,18.45,82.43,328.98,465,45.9,2
459.199999999982,219.89,203.77,196.98,192.12,18.48,82.43,328.28,465,45.9,2
459.399999999982,219.83,203.75,196.97,192.1,18.48,82.43,328.95,465,45.9,2
459.599999999982,219.87,203.74,196.99,192.09,18.45,82.43,328.93,465,45.9,2
459.799999999983,219.87,203.76,196.98,192.11,18.42,82.43,329.31,466,45.8,2
459.999999999983,219.86,203.73,197.03,192.11,18.39,82.43,329.05,466,45.8,2
460.199999999982,219.96,203.79,197.13,192.16,18.45,82.43,329.28,466,45.9,2
460.399999999982,219.99,203.79,197.13,192.13,18.4,82.43,328.92,466,45.9,2
460.599999999982,220.01,203.76,197.12,192.13,18.41,82.43,328.99,466,45.9,2
460.799999999982,220.05,203.8,197.19,192.13,18.43,82.43,329.31,466,45.9,2
460.999999999982,220.04,203.77,197.2,192.14,18.45,82.43,329.52,467,45.9,2
461.199999999982,220.11,203.87,197.23,192.19,18.5,82.43,329.64,467,45.9,2
461.399999999982,220.07,203.83,197.29,192.14,18.48,82.43,329.16,467,45.9,2
461.599999999982,220.09,203.79,197.3,192.14,18.45,82.43,329.4,467,45.9,2
461.799999999982,220.11,203.82,197.31,192.16,18.4,82.43,329.64,467,45.8,2
461.999999999982,220.11,203.84,197.34,192.14,18.38,82.43,329.57,468,45.8,2
462.199999999982,220.2,203.89,197.38,192.24,18.45,82.43,329.69,468,45.9,2
462.399999999982,220.15,203.84,197.36,192.21,18.46,82.43,329.49,468,45.9,2
462.599999999982,220.14,203.88,197.37,192.19,18.43,82.43,329.54,469,45.9,2
462.799999999982,220.17,203.85,197.38,192.18,18.4,82.43,328.92,469,45.9,1.98
462.999999999982,220.17,203.9,197.38,192.21,18.42,82.43,328.86,469,45.8,1.98
463.199999999982,220.25,203.98,197.43,192.29,18.48,82.43,328.29,469,45.8,2
463.399999999982,220.21,203.93,197.43,192.27,18.46,82.43,329,469,45.8,2
463.599999999982,220.21,203.99,197.42,192.24,18.45,82.43,329.3,469,45.8,2
463.799999999982,220.2,204.01,197.44,192.24,18.44,82.43,329.03,470,45.8,2
463.999999999982,220.2,203.99,197.45,192.25,18.43,82.43,329.31,470,45.8,2
464.199999999982,220.26,204.1,197.52,192.34,18.47,82.43,328.87,470,45.8,2
464.399999999982,220.24,204.08,197.47,192.34,18.44,82.43,329.49,470,45.9,2
464.599999999982,220.24,204.08,197.46,192.34,18.4,82.43,329.19,470,45.8,2
464.799999999982,220.24,204.06,197.48,192.33,18.44,82.43,329.14,471,45.8,2
464.999999999982,220.25,204.09,197.47,192.34,18.41,82.43,329.3,471,45.7,2
465.199999999982,220.32,204.18,197.52,192.45,18.46,82.43,329.12,471,45.7,2
465.399999999982,220.28,204.19,197.49,192.42,18.42,82.43,328.78,471,46,2
465.599999999982,220.31,204.18,197.51,192.43,18.41,82.43,329.08,471,46,2
465.799999999982,220.29,204.19,197.5,192.44,18.45,82.43,329.29,472,45.9,2
465.999999999982,220.3,204.23,197.5,192.44,18.4,82.43,329.27,472,45.8,1.98
466.199999999982,220.39,204.34,197.58,192.54,18.47,82.43,329.41,472,45.8,1.98
466.399999999982,220.37,204.35,197.55,192.58,18.45,82.43,329.68,472,45.9,2
466.599999999982,220.38,204.34,197.52,192.52,18.47,82.43,329.3,472,45.9,2
466.799999999982,220.39,204.37,197.54,192.58,18.42,82.43,329.26,473,45.9,2
466.999999999982,220.35,204.38,197.54,192.58,18.44,82.43,329.11,473,45.9,2
467.199999999982,220.44,204.4,197.6,192.68,18.47,82.43,328.98,473,45.8,2
467.399999999982,220.45,204.44,197.59,192.67,18.44,82.43,328.8,473,45.9,2
467.599999999982,220.43,204.45,197.56,192.73,18.41,82.43,328.61,473,45.9,2
467.799999999982,220.48,204.45,197.58,192.7,18.42,82.43,329.01,473,45.8,2
467.999999999982,220.51,204.48,197.57,192.71,18.42,82.43,328.93,474,45.8,2
468.199999999982,220.65,204.54,197.69,192.8,18.42,82.43,329.06,474,45.7,1.98
468.399999999982,220.63,204.51,197.66,192.79,18.41,82.43,329.2,474,45.7,2
468.599999999982,220.64,204.54,197.69,192.78,18.38,82.43,329.38,475,46,2
468.799999999982,220.71,204.58,197.64,192.85,18.4,82.43,329.13,475,45.8,1.98
468.999999999982,220.68,204.54,197.66,192.87,18.42,82.43,328.96,475,45.8,1.98
469.199999999982,220.83,204.62,197.77,192.91,18.5,82.43,328.92,475,45.8,2
469.399999999982,220.82,204.61,197.78,192.9,18.44,82.43,329.39,475,45.8,2
469.599999999982,220.84,204.62,197.71,192.93,18.42,82.43,329.39,476,45.9,2
469.799999999982,220.83,204.61,197.71,192.94,18.43,82.43,329.33,476,45.9,1.98
469.999999999982,220.8,204.53,197.72,192.89,18.42,82.43,329.29,476,45.7,1.98
470.199999999982,220.9,204.63,197.87,192.94,18.5,82.43,329.23,476,45.9,1.98
470.399999999982,220.92,204.62,197.89,192.95,18.48,82.43,329.12,476,45.9,1.98
470.599999999982,220.94,204.63,197.91,192.97,18.42,82.43,328.99,476,45.9,2
470.799999999982,220.96,204.64,197.94,192.99,18.43,82.43,329.43,477,45.9,2
470.999999999982,221.01,204.65,197.89,193.01,18.43,82.43,328.7,477,45.8,2
471.199999999982,221.07,204.71,197.97,193.02,18.47,82.43,329.19,477,45.8,2
471.399999999982,221.04,204.7,197.97,193.02,18.45,82.43,329.42,477,45.9,2
471.599999999982,221.06,204.68,198.01,193.01,18.43,82.43,329.14,477,45.9,2
471.799999999982,221.07,204.68,198.05,193.02,18.41,82.43,329.45,478,45.9,2
471.999999999982,221.06,204.68,198.06,193.03,18.45,82.43,329.2,478,45.8,2
472.199999999982,221.1,204.7,198.06,193.07,18.48,82.43,328.58,478,45.8,2
472.399999999982,221.12,204.68,198.11,193.09,18.43,82.43,328.73,478,45.9,2
472.599999999982,221.12,204.69,198.14,193.08,18.47,82.43,328.84,478,45.9,2
472.799999999982,221.13,204.69,198.16,193.08,18.44,82.43,328.61,479,46,2
472.999999999982,221.13,204.69,198.16,193.08,18.51,82.43,328.78,479,46,2
473.199999999982,221.2,204.74,198.28,193.12,18.49,82.43,328.63,479,45.9,2
473.399999999982,221.16,204.74,198.25,193.11,18.45,82.43,328.37,479,45.9,2
473.599999999982,221.16,204.74,198.29,193.1,18.47,82.43,328.9,479,45.9,2
473.799999999982,221.17,204.73,198.25,193.09,18.45,82.43,328.95,479,45.9,2
473.999999999982,221.16,204.74,198.31,193.11,18.46,82.43,328.84,480,45.9,1.98
474.199999999982,221.25,204.83,198.38,193.14,18.52,82.43,328.83,480,45.8,1.98
474.399999999982,221.19,204.74,198.35,193.1,18.44,82.43,328.63,480,45.8,2
474.599999999982,221.21,204.76,198.35,193.1,18.42,82.43,328.98,481,45.9,2
474.799999999982,221.19,204.78,198.38,193.12,18.43,82.43,329.04,481,45.9,2
474.999999999982,221.19,204.77,198.39,193.12,18.44,82.43,328.53,481,45.9,2
475.199999999982,221.26,204.86,198.42,193.19,18.47,82.43,328.83,481,45.8,2
475.399999999982,221.22,204.84,198.37,193.16,18.41,82.43,328.89,481,45.8,2
475.599999999982,221.24,204.82,198.37,193.17,18.39,82.43,328.71,482,45.9,2
475.799999999982,221.27,204.84,198.39,193.17,18.43,82.43,328.69,482,45.9,2
475.999999999982,221.25,204.83,198.39,193.18,18.43,82.43,328.58,482,45.8,2
476.199999999982,221.32,204.93,198.46,193.22,18.5,82.43,328.84,482,45.7,1.98
476.399999999981,221.29,204.91,198.44,193.2,18.47,82.43,328.64,482,45.7,1.98
476.599999999982,221.29,204.88,198.42,193.23,18.46,82.43,329.14,482,45.9,2
476.799999999982,221.33,204.93,198.43,193.25,18.44,82.43,329.15,483,45.9,2
476.999999999982,221.34,204.93,198.45,193.19,18.46,82.43,329.27,483,45.9,2
477.199999999981,221.39,204.95,198.47,193.27,18.45,82.43,328.65,483,45.9,2
477.399999999981,221.33,204.93,198.46,193.33,18.41,82.43,328.36,483,45.8,2
477.599999999981,221.41,205,198.46,193.3,18.41,82.43,328.07,483,45.9,2
477.799999999981,221.4,205,198.45,193.32,18.43,82.43,328.51,484,45.9,2
477.999999999981,221.42,205.04,198.44,193.35,18.41,82.43,328.63,484,45.9,2
478.199999999981,221.55,205.06,198.52,193.42,18.4,82.43,328.82,484,45.9,2
478.399999999981,221.52,205.02,198.5,193.42,18.42,82.43,328.32,484,45.7,1.98
478.599999999981,221.53,205.05,198.49,193.46,18.46,82.43,328.31,484,45.7,2
478.799999999981,221.6,205.06,198.5,193.5,18.44,82.43,328.86,485,46,2
478.999999999981,221.6,205.08,198.53,193.48,18.44,82.43,328.69,485,45.9,2
479.199999999981,221.67,205.19,198.57,193.54,18.49,82.44,328.63,485,45.9,2
479.399999999981,221.71,205.18,198.52,193.52,18.45,82.43,328.72,485,45.8,1.98
479.599999999981,221.74,205.14,198.56,193.53,18.44,82.43,328.53,485,45.8,1.98
479.799999999981,221.77,205.17,198.55,193.52,18.4,82.44,328.47,486,45.9,2
479.999999999981,221.79,205.21,198.56,193.54,18.41,82.44,328.41,486,45.9,2
480.199999999981,221.86,205.32,198.62,193.59,18.46,82.43,328.48,486,45.8,2
480.399999999981,221.86,205.26,198.63,193.63,18.47,82.44,328.5,486,45.9,2
480.599999999981,221.81,205.3,198.65,193.72,18.42,82.45,328.45,487,45.9,2
480.799999999981,221.87,205.35,198.62,193.68,18.44,82.44,328.51,487,45.9,2
480.999999999981,221.93,205.34,198.64,193.66,18.46,82.44,328.96,487,45.9,2
481.199999999981,221.98,205.35,198.69,193.73,18.46,82.44,328.98,487,45.8,1.98
481.399999999981,221.92,205.37,198.7,193.78,18.45,82.44,328.54,487,45.8,1.98
481.599999999981,221.98,205.39,198.69,193.76,18.46,82.44,328.46,488,45.9,1.98
481.799999999981,221.97,205.41,198.82,193.79,18.46,82.45,328.55,488,46,2
481.999999999981,222.01,205.44,198.77,193.81,18.43,82.46,328.7,488,46,2
482.199999999981,222.03,205.45,198.83,193.89,18.46,82.47,328.78,488,45.8,1.98
482.399999999981,222.05,205.47,198.8,193.94,18.46,82.47,328.37,488,45.8,1.98
482.599999999981,222.06,205.45,198.83,193.91,18.43,82.47,328.58,489,45.8,2
482.799999999981,222.04,205.49,198.89,193.89,18.45,82.46,327.83,489,45.8,2
482.999999999981,222.08,205.52,198.87,193.9,18.42,82.46,328.27,489,46,2
483.199999999981,222.11,205.53,198.99,193.97,18.44,82.46,328.17,489,45.8,2
483.399999999981,222.08,205.5,199.03,193.97,18.43,82.46,328.68,489,45.8,2
483.599999999981,222.09,205.53,199,193.99,18.43,82.46,328.59,489,45.9,2
483.799999999981,222.1,205.56,199.04,193.95,18.4,82.47,328.59,490,45.9,2
483.999999999981,222.09,205.54,199.09,193.97,18.4,82.47,328.94,490,45.9,2
484.199999999981,222.16,205.6,199.16,194.03,18.47,82.47,328.86,490,45.9,2
484.399999999981,222.23,205.66,199.25,194.05,18.51,82.47,328.73,490,45.8,2
484.599999999981,222.25,205.67,199.32,194.04,18.52,82.46,328.53,490,45.9,1.98
484.799999999981,222.28,205.67,199.33,194.06,18.55,82.46,328.53,491,45.9,1.98
484.999999999981,222.28,205.66,199.33,194.06,18.53,82.47,328.59,491,46,2
485.199999999981,222.34,205.72,199.33,194.09,18.52,82.47,328.34,491,46,2
485.399999999981,222.23,205.65,199.27,194.04,18.48,82.47,328.31,492,45.9,2
485.599999999981,222.2,205.64,199.26,194.03,18.45,82.46,328.42,492,45.9,2
485.799999999981,222.19,205.64,199.28,194.03,18.45,82.46,328.32,492,45.9,2
485.999999999981,222.16,205.65,199.26,194.02,18.43,82.45,328.31,492,45.8,2
486.199999999981,222.26,205.67,199.28,194.07,18.45,82.46,328.59,492,45.8,2
486.399999999981,222.25,205.63,199.29,194.06,18.45,82.47,328.84,492,45.8,1.98
486.599999999981,222.24,205.64,199.27,194.09,18.41,82.46,328.59,493,45.8,1.98
486.799999999981,222.25,205.65,199.31,194.07,18.47,82.46,328.36,493,45.9,2
486.999999999981,222.26,205.68,199.34,194.07,18.44,82.47,328.32,493,45.9,2
487.199999999981,222.33,205.69,199.31,194.09,18.45,82.47,328.56,493,45.9,2
487.399999999981,222.29,205.67,199.33,194.08,18.44,82.47,327.86,493,45.9,2
487.599999999981,222.31,205.69,199.33,194.07,18.46,82.47,328.23,494,45.7,2
487.799999999981,222.36,205.69,199.36,194.08,18.43,82.47,328.44,494,45.8,2
487.999999999981,222.38,205.74,199.37,194.1,18.45,82.46,328.66,494,45.8,2
488.199999999981,222.46,205.81,199.42,194.13,18.47,82.47,328.82,494,45.9,2
488.399999999981,222.47,205.78,199.41,194.12,18.44,82.47,328.58,494,45.9,2
488.599999999981,222.51,205.76,199.38,194.1,18.46,82.47,328.41,495,45.8,2
488.799999999981,222.54,205.75,199.36,194.1,18.44,82.47,328.66,495,45.8,2
488.999999999981,222.55,205.79,199.39,194.09,18.43,82.46,328.25,495,45.9,2
489.199999999981,222.56,205.85,199.43,194.13,18.45,82.46,328.2,495,45.9,2
489.399999999981,222.55,205.85,199.42,194.14,18.43,82.46,328.42,495,45.9,2
489.599999999981,222.59,205.86,199.41,194.16,18.44,82.46,327.96,495,45.7,1.98
489.799999999981,222.62,205.92,199.43,194.18,18.42,82.47,328.31,496,45.7,2
489.999999999981,222.72,205.9,199.43,194.19,18.44,82.46,328.58,496,45.9,2
490.199999999981,222.72,205.95,199.45,194.26,18.44,82.46,328.61,496,45.9,2
490.399999999981,222.79,205.93,199.42,194.26,18.47,82.46,328.35,496,45.8,2
490.599999999981,222.78,205.94,199.49,194.3,18.42,82.46,328.77,496,45.7,2
490.799999999981,222.82,205.91,199.45,194.3,18.44,82.47,328.83,497,45.7,2
490.999999999981,222.79,205.99,199.46,194.35,18.42,82.47,328.78,497,45.9,2
491.199999999981,222.85,206.07,199.52,194.4,18.46,82.46,328.6,497,45.9,2
491.399999999981,222.9,206.04,199.48,194.36,18.46,82.46,328.46,498,45.8,2
491.599999999981,222.92,206.07,199.49,194.41,18.44,82.46,328.35,498,45.8,2
491.799999999981,222.93,206.12,199.48,194.43,18.45,82.47,328.36,498,45.9,2
491.999999999981,222.97,206.16,199.53,194.44,18.43,82.47,326.79,498,45.9,2
492.199999999981,222.97,206.14,199.57,194.48,18.43,82.47,327.84,498,45.9,2
492.399999999981,222.99,206.09,199.51,194.5,18.42,82.47,328.34,498,45.8,2
492.599999999981,222.99,206.14,199.54,194.54,18.42,82.46,328.7,499,45.8,1.98
492.799999999981,223.05,206.28,199.7,194.68,18.55,82.47,329.07,499,45.8,1.98
492.999999999981,223.09,206.39,199.85,194.79,18.58,82.46,328.53,499,45.8,2
493.199999999981,223.11,206.46,199.93,194.86,18.54,82.46,328.83,499,46,2
493.399999999981,223.12,206.46,199.93,194.87,18.55,82.47,328.75,499,45.8,2
493.599999999981,223.12,206.47,200.02,194.87,18.51,82.47,329.01,500,45.8,2
493.799999999981,223.12,206.51,200.02,194.84,18.53,82.47,329.04,500,45.9,2
493.999999999981,223.19,206.5,200.08,194.9,18.6,82.47,328.28,500,45.9,2
494.199999999981,223.18,206.55,200.09,194.93,18.61,82.47,328.77,500,46,2
494.39999999998,223.21,206.52,200.08,194.88,18.5,82.46,328.78,500,46,1.98
494.59999999998,223.19,206.51,200.11,194.91,18.48,82.47,328.76,501,45.8,1.98
494.799999999981,223.17,206.45,200.01,194.81,18.46,82.46,328.71,501,45.8,2
494.999999999981,223.19,206.45,199.98,194.8,18.48,82.46,328.85,501,45.8,2
495.19999999998,223.15,206.42,199.89,194.79,18.43,82.47,328.76,501,45.9,2
495.39999999998,223.14,206.39,199.85,194.81,18.42,82.47,328.01,501,45.9,2
495.59999999998,223.13,206.46,199.92,194.87,18.39,82.47,328.32,502,45.8,2
495.79999999998,223.12,206.49,199.96,194.84,18.41,82.46,328.53,502,45.8,2
495.99999999998,223.21,206.54,200.06,194.95,18.5,82.47,328.36,502,45.8,2
496.19999999998,223.17,206.51,200.07,194.92,18.44,82.47,328.03,502,46,2
496.39999999998,223.21,206.49,200.01,194.91,18.41,82.47,328.58,502,46,2
496.59999999998,223.2,206.51,200.06,194.92,18.43,82.46,328.52,502,45.7,2
496.79999999998,223.18,206.52,200.1,194.94,18.45,82.46,328.51,503,45.7,2
496.99999999998,223.26,206.62,200.17,194.97,18.52,82.47,328.45,503,45.9,2
497.19999999998,223.25,206.55,200.08,194.9,18.47,82.47,328.48,503,45.9,2
497.39999999998,223.24,206.55,200.15,194.92,18.5,82.46,328.55,504,45.9,2
497.59999999998,223.31,206.57,200.13,194.94,18.45,82.46,328.43,504,45.7,1.98
497.79999999998,223.3,206.57,200.13,194.95,18.45,82.47,328.09,504,45.7,1.98
497.99999999998,223.45,206.62,200.21,195,18.51,82.47,328.28,504,45.8,2
498.19999999998,223.41,206.59,200.24,194.99,18.49,82.46,328.4,504,45.8,2
498.39999999998,223.39,206.58,200.28,194.99,18.43,82.47,328.57,505,45.9,2
498.59999999998,223.45,206.6,200.21,195,18.45,82.47,328.87,505,45.9,2
498.79999999998,223.45,206.58,200.25,194.98,18.43,82.47,328.45,505,45.8,2
498.99999999998,223.48,206.67,200.33,195.04,18.51,82.47,328.8,505,45.9,2
499.19999999998,223.56,206.64,200.32,195.01,18.48,82.46,328.89,505,45.9,2
499.39999999998,223.54,206.63,200.31,194.99,18.45,82.46,328.83,505,45.8,2
499.59999999998,223.55,206.62,200.32,194.97,18.43,82.47,328.41,506,45.8,2
499.79999999998,223.58,206.63,200.34,194.99,18.43,82.46,328.46,506,45.7,2
499.99999999998,223.61,206.64,200.31,195.06,18.46,82.46,328.83,506,45.7,2
500.19999999998,223.56,206.65,200.31,195.01,18.49,82.46,329,506,45.9,2
500.39999999998,223.64,206.68,200.34,195.01,18.47,82.46,328.73,506,45.7,2
500.59999999998,223.68,206.69,200.35,195.03,18.45,82.46,328.54,507,45.7,2
500.79999999998,223.69,206.69,200.36,195.04,18.48,82.47,328.74,507,45.7,2
500.99999999998,223.78,206.8,200.4,195.12,18.51,82.46,328.24,507,45.7,2
501.19999999998,223.79,206.73,200.38,195.08,18.45,82.46,328.67,507,46,2
501.39999999998,223.77,206.73,200.36,195.06,18.45,82.46,328.48,507,46,2
501.59999999998,223.78,206.71,200.38,195.09,18.44,82.46,328.73,508,45.8,2
501.79999999998,223.79,206.74,200.36,195.06,18.41,82.45,328.83,508,45.7,1.98
501.99999999998,223.89,206.8,200.45,195.16,18.45,82.45,328.98,508,45.7,1.98
502.19999999998,223.86,206.76,200.39,195.1,18.42,82.45,329.03,508,45.9,2
502.39999999998,223.89,206.79,200.38,195.1,18.44,82.45,328.18,508,45.9,2
502.59999999998,223.95,206.81,200.4,195.09,18.44,82.45,328.45,509,45.7,2
502.79999999998,223.89,206.89,200.4,195.13,18.46,82.45,328.87,509,45.7,1.98
502.99999999998,223.95,206.95,200.52,195.24,18.51,82.46,328.71,509,45.6,1.98
503.19999999998,223.93,206.89,200.45,195.17,18.47,82.46,328.79,509,45.9,2
503.39999999998,223.97,206.89,200.44,195.15,18.46,82.45,328.74,510,45.9,2
503.59999999998,223.98,206.94,200.41,195.15,18.43,82.45,328.46,510,45.8,2
503.79999999998,224,206.91,200.44,195.16,18.42,82.45,328.41,510,45.8,2
503.99999999998,224.12,207.08,200.63,195.39,18.57,82.44,328.74,510,45.8,1.98
504.19999999998,224.09,207.2,200.7,195.47,18.58,82.44,328.89,510,45.8,2
504.39999999998,224.1,207.23,200.76,195.53,18.53,82.44,328.92,511,45.9,2
504.59999999998,224.08,207.3,200.77,195.51,18.51,82.45,328.7,511,45.7,2
504.79999999998,224.11,207.35,200.78,195.56,18.55,82.45,328.37,511,45.7,2
504.99999999998,224.21,207.34,200.79,195.63,18.58,82.46,328.54,511,45.8,2
505.19999999998,224.11,207.2,200.67,195.43,18.52,82.46,328.7,511,45.8,2
505.39999999998,224.09,207.17,200.6,195.41,18.48,82.44,329.07,512,45.8,2
505.59999999998,224.08,207.22,200.64,195.45,18.44,82.44,329.21,512,45.8,2
505.79999999998,224.08,207.2,200.69,195.44,18.4,82.44,329.14,512,45.7,2
505.99999999998,224.17,207.29,200.73,195.44,18.42,82.44,328.92,512,45.8,2
506.19999999998,224.12,207.24,200.72,195.48,18.44,82.44,328.66,512,45.8,2
506.39999999998,224.11,207.26,200.74,195.5,18.42,82.44,329.15,512,45.9,2
506.59999999998,224.09,207.3,200.71,195.53,18.4,82.44,328.46,513,45.9,2
506.79999999998,224.14,207.28,200.75,195.54,18.41,82.44,328.44,513,45.6,2
506.99999999998,224.23,207.36,200.88,195.64,18.46,82.45,328.64,513,45.6,2
507.19999999998,224.17,207.35,200.86,195.63,18.45,82.45,329.29,513,45.8,2
507.39999999998,224.18,207.37,200.87,195.65,18.42,82.44,328.83,513,45.8,2
507.59999999998,224.21,207.38,200.87,195.68,18.42,82.44,328.72,514,45.8,2
507.79999999998,224.22,207.39,200.92,195.67,18.41,82.43,328.21,514,45.6,2
507.99999999998,224.33,207.44,201.02,195.73,18.53,82.43,329.31,514,45.6,2
508.19999999998,224.28,207.44,201,195.73,18.46,82.43,329.49,514,45.9,2
508.39999999998,224.29,207.45,200.99,195.75,18.44,82.43,329.15,514,45.9,2
508.59999999998,224.3,207.46,201,195.71,18.46,82.43,329.03,515,45.8,2
508.79999999998,224.3,207.47,201.05,195.76,18.43,82.43,328.67,515,45.6,2
508.99999999998,224.37,207.53,201.09,195.81,18.47,82.44,329,515,45.6,2
509.19999999998,224.34,207.51,201.11,195.8,18.48,82.43,329.2,515,45.9,2
509.39999999998,224.4,207.5,201.1,195.82,18.43,82.43,328.97,516,45.9,2
509.59999999998,224.41,207.48,201.13,195.83,18.47,82.43,328.75,516,45.7,2
509.79999999998,224.43,207.5,201.14,195.84,18.43,82.43,328.56,516,45.7,2
509.99999999998,224.56,207.54,201.22,195.89,18.49,82.43,328.84,516,45.6,2
510.19999999998,224.53,207.53,201.2,195.89,18.44,82.43,328.96,516,45.6,2
510.39999999998,224.49,207.53,201.19,195.87,18.42,82.43,328.48,517,45.8,2
510.59999999998,224.51,207.54,201.22,195.88,18.43,82.43,328.67,517,45.7,2
510.79999999998,224.57,207.54,201.24,195.9,18.4,82.43,329.23,517,45.7,2
510.99999999998,224.69,207.6,201.3,195.93,18.45,82.43,328.5,517,45.7,2
511.19999999998,224.72,207.58,201.29,195.92,18.46,82.43,328.54,517,45.7,2
511.39999999998,224.62,207.57,201.27,195.92,18.44,82.43,328.68,518,45.8,2
511.59999999998,224.69,207.58,201.27,195.91,18.42,82.43,328.56,518,45.8,2
511.79999999998,224.63,207.58,201.27,195.92,18.43,82.43,328.37,518,45.7,2
511.99999999998,224.79,207.66,201.32,195.98,18.56,82.43,328.54,518,45.7,2
512.19999999998,224.85,207.7,201.35,195.96,18.53,82.43,329.16,518,45.7,2
512.39999999998,224.93,207.69,201.38,195.97,18.55,82.43,329.06,518,45.8,2
512.59999999998,224.95,207.7,201.36,195.98,18.53,82.43,328.47,519,45.8,2
512.79999999998,224.97,207.67,201.36,195.98,18.54,82.43,328.37,519,45.7,2
512.99999999998,224.99,207.71,201.4,196.04,18.6,82.43,329.13,519,45.7,2
513.19999999998,224.94,207.65,201.36,195.98,18.51,82.43,329.04,519,45.6,2
513.39999999998,224.9,207.62,201.34,195.95,18.43,82.43,329.13,519,45.8,2
513.59999999998,224.89,207.59,201.31,195.94,18.44,82.44,328.44,520,45.8,2
513.79999999998,224.88,207.62,201.32,195.95,18.38,82.43,328.12,520,45.7,2
513.99999999998,224.95,207.74,201.39,196.01,18.48,82.43,328.4,520,45.7,2
514.19999999998,224.94,207.68,201.37,195.97,18.48,82.43,329.02,520,45.6,2
514.39999999998,224.95,207.66,201.34,195.95,18.45,82.43,329.14,520,45.6,2
514.59999999998,224.97,207.66,201.34,195.96,18.42,82.43,328.83,521,45.8,2
514.79999999998,224.97,207.69,201.33,195.96,18.4,82.43,328.16,521,45.7,2
514.99999999998,225.01,207.73,201.42,196.03,18.46,82.43,328.58,521,45.7,2
515.19999999998,224.99,207.74,201.39,196.03,18.45,82.43,328.52,521,45.7,2
515.39999999998,224.97,207.74,201.38,196,18.43,82.43,328.84,522,45.7,2
515.59999999998,224.99,207.75,201.38,196,18.4,82.43,328.82,522,45.7,2
515.79999999998,225,207.77,201.35,196.02,18.44,82.43,328.72,522,45.7,2
515.99999999998,225.04,207.84,201.45,196.06,18.5,82.43,328.7,522,45.7,2
516.19999999998,225.03,207.88,201.47,196.01,18.49,82.43,328.66,522,45.8,2
516.39999999998,225.02,207.85,201.47,196.04,18.45,82.43,328.71,523,45.8,2
516.599999999981,225,207.89,201.44,196.06,18.44,82.43,328.6,523,45.7,2
516.799999999981,225.01,207.87,201.45,196.07,18.45,82.43,328.52,523,45.7,2
516.999999999981,225.12,207.89,201.53,196.11,18.48,82.43,329.02,523,45.7,2
517.199999999981,225.06,207.93,201.52,196.06,18.42,82.43,329.11,523,45.7,2
517.399999999981,225.09,207.93,201.56,196.06,18.43,82.43,328.74,524,45.8,2
