Temps,T1,T2,T3,T4,T5,Pression,Force,Temps_Magna_Power,Voltage_Magna_Power,Courant_Magna_Power
251.599999999994,216.99,199.44,185.92,202.29,19.06,81.76,328.14,256,46.8,2.13
251.799999999994,217.07,199.53,185.96,202.37,19.12,81.76,328.18,256,46.9,2.13
251.999999999994,217.12,199.63,185.99,202.44,19.14,81.76,328.38,256,46.7,2.13
252.199999999994,217.18,199.68,185.99,202.49,19.17,81.76,328.26,257,46.7,2.13
252.399999999994,217.2,199.7,186.01,202.51,19.16,81.76,328.1,257,46.8,2.13
252.599999999994,217.25,199.77,186.07,202.54,19.11,81.76,328.23,257,46.8,2.13
252.799999999994,217.3,199.8,186.08,202.61,19.14,81.76,328.2,257,46.9,2.13
252.999999999994,217.34,199.82,186.15,202.66,19.14,81.76,328.48,257,46.9,2.13
253.199999999994,217.34,199.83,186.15,202.63,19.13,81.76,328.53,258,46.8,2.13
253.399999999994,217.34,199.85,186.19,202.65,19.16,81.76,328.27,258,46.9,2.13
253.599999999994,217.37,199.85,186.29,202.65,19.12,81.76,327.87,258,46.9,2.13
253.799999999994,217.46,199.92,186.4,202.73,19.14,81.76,328.03,258,47,2.13
253.999999999994,217.44,199.95,186.38,202.72,19.14,81.76,327.67,258,47,2.13
254.199999999994,217.48,199.94,186.47,202.71,19.15,81.76,328.34,259,46.7,2.13
254.399999999994,217.53,199.92,186.52,202.7,19.15,81.76,328.35,259,46.7,2.13
254.599999999994,217.57,199.96,186.64,202.69,19.15,81.76,328.09,259,46.8,2.13
254.799999999994,217.68,200.11,186.75,202.85,19.17,81.76,328.17,259,46.8,2.13
254.999999999994,217.68,200.09,186.78,202.83,19.17,81.76,328.12,259,46.8,2.13
255.199999999994,217.73,200.17,186.83,202.85,19.19,81.76,328.6,259,46.7,2.13
255.399999999994,217.79,200.2,186.85,202.87,19.13,81.76,328.61,260,46.7,2.13
255.599999999994,217.83,200.27,186.88,202.98,19.16,81.76,328.48,260,46.9,2.13
255.799999999994,218,200.36,186.96,203.15,19.18,81.76,328.57,260,46.9,2.13
255.999999999994,218.04,200.36,186.93,203.13,19.16,81.76,328.2,260,46.9,2.13
256.199999999994,218.05,200.42,186.94,203.21,19.15,81.76,328.29,260,46.7,2.13
256.399999999994,218.02,200.42,186.92,203.16,19.08,81.76,328.49,261,46.7,2.13
256.599999999994,218.11,200.51,186.94,203.27,19.14,81.76,328.78,261,46.8,2.13
256.799999999994,218.25,200.63,187.05,203.39,19.14,81.76,329.02,261,46.8,2.13
256.999999999994,218.25,200.7,187.03,203.42,19.1,81.76,328.34,262,46.7,2.13
257.199999999994,218.24,200.73,187.02,203.47,19.12,81.76,328.48,262,46.7,2.13
257.399999999994,218.25,200.76,187.06,203.49,19.13,81.76,328.72,262,46.7,2.13
257.599999999994,218.27,200.78,187.08,203.55,19.1,81.76,328.28,262,46.8,2.13
257.799999999994,218.4,200.83,187.24,203.63,19.16,81.76,328.84,262,46.8,2.13
257.999999999994,218.35,200.83,187.26,203.6,19.15,81.76,328.3,262,46.7,2.13
258.199999999994,218.38,200.83,187.3,203.58,19.12,81.76,328.59,263,46.7,2.13
258.399999999994,218.37,200.84,187.35,203.59,19.15,81.76,328.66,263,46.7,2.13
258.599999999994,218.45,200.88,187.46,203.61,19.16,81.76,328.78,263,46.7,2.13
258.799999999994,218.56,200.94,187.56,203.69,19.18,81.76,328.64,263,46.8,2.13
258.999999999994,218.56,200.94,187.59,203.67,19.12,81.76,328.75,263,46.7,2.13
259.199999999994,218.61,200.96,187.67,203.68,19.08,81.76,328.64,264,46.7,2.13
259.399999999994,218.61,200.95,187.77,203.69,19.12,81.76,328.44,264,46.7,2.13
259.599999999994,218.67,200.99,187.81,203.68,19.13,81.76,328.68,264,46.7,2.13
259.799999999994,218.86,201.11,187.89,203.84,19.16,81.76,328.94,264,46.8,2.13
259.999999999994,218.86,201.12,187.86,203.81,19.14,81.76,328.77,264,46.8,2.13
260.199999999994,218.9,201.21,187.88,203.85,19.16,81.76,329.3,265,46.7,2.13
260.399999999994,218.98,201.31,187.88,203.91,19.15,81.76,328.69,265,46.7,2.13
260.599999999994,219.05,201.35,187.89,203.92,19.13,81.76,328.81,265,46.7,2.13
260.799999999994,219.18,201.47,187.94,204,19.18,81.76,329.43,265,46.7,2.13
260.999999999994,219.16,201.54,187.93,204.13,19.14,81.76,328.9,265,46.7,2.13
261.199999999994,219.19,201.57,187.93,204.15,19.13,81.76,329.33,265,46.7,2.13
261.399999999994,219.16,201.51,187.94,204.09,19.03,81.75,329.27,266,46.7,2.13
261.599999999994,219.19,201.6,187.97,204.21,19.04,81.76,329.21,266,46.7,2.13
261.799999999994,219.29,201.71,188.12,204.31,19.15,81.76,328.86,266,46.7,2.13
261.999999999994,219.27,201.71,188.1,204.37,19.16,81.76,328.87,266,46.8,2.13
262.199999999994,219.27,201.74,188.12,204.41,19.15,81.76,329.22,266,46.7,2.13
262.399999999994,219.29,201.75,188.15,204.44,19.12,81.76,328.99,267,46.7,2.13
262.599999999994,219.34,201.76,188.18,204.49,19.1,81.76,329.28,267,46.7,2.13
262.799999999994,219.45,201.84,188.32,204.56,19.11,81.76,329.15,267,46.7,2.13
262.999999999994,219.42,201.82,188.42,204.55,19.14,81.76,328.86,268,46.7,2.13
263.199999999994,219.42,201.83,188.51,204.57,19.12,81.76,329.32,268,46.7,2.13
263.399999999994,219.45,201.83,188.54,204.57,19.13,81.76,328.99,268,46.6,2.13
263.599999999994,219.5,201.85,188.6,204.57,19.14,81.76,329.31,268,46.8,2.13
263.799999999994,219.59,201.98,188.72,204.67,19.19,81.76,329.11,268,46.8,2.13
263.999999999994,219.66,201.94,188.74,204.64,19.09,81.76,329.2,268,46.8,2.13
264.199999999994,219.76,201.94,188.75,204.63,19.11,81.76,329.26,269,46.8,2.13
264.399999999994,219.85,202.05,188.79,204.65,19.07,81.76,329.14,269,46.7,2.13
264.599999999994,219.9,202.13,188.8,204.72,19.07,81.76,329.53,269,46.7,2.13
264.799999999994,220.01,202.24,188.86,204.83,19.15,81.76,328.55,269,46.7,2.13
264.999999999993,220.04,202.27,188.88,204.82,19.12,81.76,329.12,269,46.8,2.14
265.199999999994,220.08,202.33,188.86,204.82,19.09,81.76,329.52,270,46.8,2.14
265.399999999993,220.09,202.36,188.86,204.9,19.15,81.76,329.44,270,46.7,2.13
265.599999999993,220.14,202.43,188.88,204.97,19.16,81.76,329.47,270,46.7,2.14
265.799999999993,220.19,202.52,188.98,205.06,19.17,81.75,328.8,270,46.8,2.14
265.999999999993,220.19,202.54,188.97,205.05,19.12,81.76,329.12,270,46.8,2.13
266.199999999993,220.22,202.56,188.98,205.09,19.16,81.76,329.18,271,46.7,2.13
266.399999999993,220.22,202.53,188.95,205.11,19.01,81.76,329.24,271,46.7,2.13
266.599999999993,220.25,202.62,189.01,205.25,19.07,81.76,329.34,271,46.7,2.13
266.799999999993,220.32,202.71,189.12,205.37,19.13,81.76,328.74,271,46.7,2.14
266.999999999993,220.32,202.71,189.17,205.33,19.19,81.76,329.24,271,46.7,2.14
267.199999999993,220.33,202.72,189.18,205.41,19.15,81.76,329.45,272,46.7,2.14
267.399999999993,220.34,202.71,189.27,205.41,19.14,81.76,329.37,272,46.7,2.13
267.599999999993,220.31,202.74,189.43,205.42,19.14,81.76,329.37,272,46.7,2.13
267.799999999993,220.5,202.8,189.54,205.53,19.14,81.76,329.59,272,46.7,2.14
267.999999999993,220.51,202.8,189.54,205.52,19.1,81.76,329.59,272,46.7,2.14
268.199999999993,220.58,202.82,189.56,205.53,19.11,81.76,329.75,272,46.7,2.13
268.399999999993,220.68,202.81,189.61,205.52,19.14,81.76,329.14,273,46.7,2.13
268.599999999993,220.74,202.82,189.69,205.51,19.16,81.76,329.34,273,46.7,2.13
268.799999999993,220.86,202.96,189.76,205.61,19.14,81.76,329.4,273,46.7,2.14
268.999999999993,220.88,202.98,189.73,205.56,19.14,81.76,329.48,274,46.7,2.14
269.199999999993,220.96,203,189.76,205.59,19.16,81.76,329.35,274,46.6,2.14
269.399999999993,221.02,203.07,189.77,205.56,19.16,81.76,329.15,274,46.6,2.14
269.599999999993,221.03,203.2,189.79,205.61,19.15,81.75,329.22,274,46.7,2.13
269.799999999993,221.13,203.25,189.86,205.75,19.16,81.76,328.88,274,46.7,2.13
269.999999999993,221.13,203.25,189.82,205.75,19.13,81.76,329.71,275,46.7,2.14
270.199999999993,221.14,203.3,189.83,205.77,19.16,81.76,329.67,275,46.7,2.13
270.399999999993,221.16,203.38,189.86,205.85,19.13,81.76,329.44,275,46.6,2.13
270.599999999993,221.17,203.44,189.88,205.88,19.12,81.76,329.6,275,46.7,2.13
270.799999999993,221.22,203.5,189.94,205.95,19.13,81.76,329.42,275,46.7,2.13
270.999999999993,221.21,203.54,189.98,205.97,19.13,81.76,329.51,275,46.8,2.14
271.199999999993,221.2,203.58,189.99,206.04,19.1,81.76,329.35,276,46.8,2.14
271.399999999993,221.23,203.49,189.99,206.02,19.06,81.76,329.73,276,46.6,2.13
271.599999999993,221.28,203.61,190.06,206.15,19.07,81.76,329.69,276,46.6,2.13
271.799999999993,221.39,203.68,190.24,206.29,19.15,81.76,329.08,276,46.6,2.13
271.999999999993,221.39,203.68,190.31,206.25,19.12,81.76,329.15,276,46.7,2.14
272.199999999993,221.45,203.71,190.41,206.31,19.1,81.76,329.65,277,46.7,2.14
272.399999999993,221.51,203.71,190.42,206.33,19.12,81.76,329.47,277,46.6,2.13
272.599999999993,221.59,203.72,190.47,206.38,19.15,81.76,329.51,277,46.6,2.13
272.799999999993,221.68,203.81,190.57,206.42,19.11,81.76,329.46,277,46.6,2.13
272.999999999993,221.75,203.81,190.64,206.43,19.11,81.76,329.63,277,46.6,2.14
273.199999999993,221.74,203.84,190.65,206.45,19.1,81.76,329.92,278,46.6,2.14
273.399999999993,221.81,203.83,190.7,206.48,19.14,81.76,329.75,278,46.6,2.13
273.599999999993,221.92,203.85,190.71,206.5,19.14,81.76,330.01,278,46.6,2.13
273.799999999993,221.98,203.92,190.76,206.55,19.16,81.76,329.85,278,46.6,2.13
273.999999999993,222.03,204.01,190.76,206.52,19.16,81.76,329.8,278,46.6,2.13
274.199999999993,222.05,204.01,190.77,206.55,19.14,81.76,329.69,279,46.6,2.13
274.399999999993,222.07,204.08,190.76,206.55,19.12,81.76,330.01,279,46.6,2.13
274.599999999993,222.07,204.14,190.77,206.57,19.1,81.76,329.85,279,46.6,2.13
274.799999999993,222.13,204.26,190.83,206.61,19.15,81.76,330.27,279,46.7,2.13
274.999999999993,222.13,204.24,190.84,206.61,19.17,81.76,329.96,280,46.7,2.13
275.199999999993,222.14,204.32,190.86,206.68,19.13,81.76,329.84,280,46.6,2.13
275.399999999993,222.15,204.35,190.88,206.7,19.1,81.76,329.72,280,46.6,2.13
275.599999999993,222.18,204.45,190.93,206.67,19.12,81.76,330.18,280,46.6,2.13
275.799999999993,222.26,204.53,191.02,206.76,19.11,81.76,329.99,280,46.6,2.13
275.999999999993,222.25,204.57,191.03,206.79,19.12,81.76,330.03,281,46.7,2.13
276.199999999993,222.3,204.58,191.05,206.82,19.15,81.76,329.97,281,46.7,2.13
276.399999999993,222.27,204.51,191.03,206.84,19.05,81.76,329.84,281,46.7,2.13
276.599999999993,222.41,204.59,191.17,207,19.11,81.76,329.99,281,46.5,2.13
276.799999999993,222.49,204.67,191.34,207.11,19.14,81.76,330.58,281,46.5,2.13
276.999999999993,222.54,204.68,191.34,207.11,19.13,81.76,330.5,282,46.7,2.14
277.199999999993,222.58,204.68,191.39,207.15,19.16,81.76,330.2,282,46.7,2.14
277.399999999993,222.61,204.68,191.5,207.24,19.13,81.76,329.89,282,46.7,2.14
277.599999999993,222.67,204.7,191.57,207.26,19.12,81.76,329.71,282,46.7,2.13
277.799999999993,222.83,204.78,191.64,207.36,19.13,81.76,330.17,282,46.6,2.13
277.999999999993,222.83,204.75,191.64,207.38,19.13,81.76,330.1,282,46.7,2.14
278.199999999993,222.91,204.78,191.67,207.41,19.13,81.76,330.21,283,46.7,2.14
278.399999999993,222.95,204.78,191.7,207.39,19.14,81.76,330.08,283,46.7,2.14
278.599999999993,222.98,204.9,191.71,207.42,19.14,81.76,330.03,283,46.7,2.13
278.799999999993,223.01,204.96,191.77,207.46,19.17,81.76,330.54,283,46.7,2.13
278.999999999993,223.04,205.03,191.77,207.45,19.14,81.75,330.4,283,46.7,2.14
279.199999999993,223.04,205.09,191.74,207.47,19.13,81.76,330.17,284,46.7,2.14
279.399999999993,223.07,205.13,191.74,207.49,19.13,81.75,330.15,284,46.7,2.14
279.599999999993,223.08,205.19,191.75,207.49,19.12,81.76,330.36,284,46.7,2.14
279.799999999993,223.14,205.27,191.81,207.54,19.14,81.76,330.44,284,46.6,2.13
279.999999999993,223.15,205.33,191.82,207.52,19.15,81.75,330.37,285,46.6,2.14
280.199999999993,223.15,205.39,191.84,207.55,19.18,81.76,330.14,285,46.7,2.14
280.399999999993,223.17,205.45,191.9,207.62,19.16,81.76,330.24,285,46.7,2.14
280.599999999993,223.24,205.49,191.96,207.68,19.15,81.75,330.51,285,46.6,2.14
280.799999999993,223.28,205.54,192.05,207.72,19.15,81.76,330.06,285,46.6,2.13
280.999999999993,223.34,205.54,192.11,207.72,19.12,81.75,330,286,46.6,2.13
281.199999999993,223.38,205.56,192.18,207.83,19.15,81.76,330.28,286,46.7,2.14
281.399999999993,223.46,205.55,192.17,207.78,19.09,81.76,330.08,286,46.7,2.14
281.599999999993,223.48,205.58,192.32,207.8,19.1,81.76,330.35,286,46.6,2.14
281.799999999993,223.56,205.62,192.36,207.93,19.13,81.76,330.32,286,46.6,2.13
281.999999999993,223.62,205.61,192.44,208,19.16,81.76,330.58,287,46.7,2.13
282.199999999993,223.68,205.65,192.47,208.09,19.14,81.76,330.4,287,46.7,2.14
282.399999999993,223.7,205.65,192.51,208.11,19.1,81.76,330.42,287,46.7,2.14
282.599999999992,223.78,205.69,192.57,208.2,19.13,81.75,330.56,287,46.6,2.13
282.799999999993,223.87,205.73,192.65,208.22,19.13,81.76,330.37,287,46.6,2.14
282.999999999992,223.92,205.76,192.65,208.3,19.11,81.76,330.31,288,46.6,2.14
283.199999999992,223.96,205.77,192.66,208.28,19.17,81.76,330.19,288,46.6,2.14
283.399999999992,223.98,205.76,192.66,208.31,19.1,81.75,330.22,288,46.7,2.14
283.599999999992,224,205.82,192.68,208.34,19.14,81.76,330.01,288,46.6,2.13
283.799999999992,224.04,205.87,192.73,208.42,19.12,81.76,330.32,288,46.6,2.13
283.999999999992,224.04,205.89,192.75,208.42,19.12,81.76,330.61,288,46.6,2.14
284.199999999992,224.05,205.93,192.73,208.41,19.13,81.76,330.5,289,46.6,2.14
284.399999999992,224.07,206.04,192.72,208.42,19.13,81.76,330.33,289,46.7,2.14
284.599999999992,224.12,206.09,192.8,208.45,19.13,81.75,330.6,289,46.7,2.13
284.799999999992,224.13,206.19,192.86,208.48,19.12,81.76,331.11,289,46.6,2.13
284.999999999992,224.14,206.27,192.86,208.48,19.08,81.76,330.6,289,46.6,2.13
285.199999999992,224.19,206.37,192.88,208.47,19.11,81.76,330.68,290,46.6,2.13
285.399999999992,224.22,206.35,192.93,208.49,19.09,81.75,330.24,290,46.7,2.14
285.599999999992,224.31,206.43,193.1,208.55,19.1,81.76,330.15,290,46.7,2.13
285.799999999992,224.34,206.5,193.08,208.58,19.14,81.75,330.62,291,46.5,2.13
285.999999999992,224.42,206.49,193.23,208.58,19.12,81.76,330.63,291,46.5,2.13
286.199999999992,224.49,206.51,193.29,208.67,19.07,81.76,330.65,291,46.7,2.13
286.399999999992,224.48,206.46,193.22,208.66,19.11,81.76,330.37,291,46.7,2.13
286.599999999992,224.63,206.57,193.4,208.75,19.08,81.76,330.07,291,46.7,2.13
286.799999999992,224.67,206.58,193.44,208.81,19.07,81.76,330.08,291,46.6,2.13
286.999999999992,224.69,206.6,193.48,208.83,19.09,81.76,330.33,292,46.6,2.13
287.199999999992,224.79,206.61,193.53,208.92,19.1,81.76,330.37,292,46.7,2.13
287.399999999992,224.79,206.6,193.55,208.98,19.09,81.76,330.35,292,46.7,2.13
287.599999999992,224.88,206.69,193.65,209.1,19.14,81.76,329.97,292,46.7,2.13
287.799999999992,224.92,206.66,193.63,209.09,19.11,81.75,330.31,292,46.7,2.13
287.999999999992,224.93,206.69,193.61,209.15,19.13,81.76,330.26,293,46.7,2.13
288.199999999992,224.93,206.7,193.62,209.15,19.16,81.76,330.51,293,46.7,2.13
288.399999999992,224.94,206.78,193.66,209.2,19.12,81.76,330.52,293,46.7,2.13
288.599999999992,225,206.9,193.78,209.3,19.14,81.76,330.26,293,46.8,2.14
288.799999999992,225.01,206.88,193.74,209.3,19.14,81.76,330.83,293,46.8,2.13
288.999999999992,225,206.95,193.73,209.32,19.06,81.76,330.68,294,46.7,2.13
289.199999999992,225.02,207,193.7,209.34,19.14,81.75,330.43,294,46.7,2.14
289.399999999992,225.03,207.07,193.73,209.35,19.15,81.75,330.7,294,46.7,2.14
289.599999999992,225.15,207.18,193.86,209.41,19.15,81.75,330.72,294,46.7,2.13
289.799999999992,225.11,207.21,193.87,209.39,19.17,81.75,330.81,294,46.7,2.13
289.999999999992,225.1,207.22,193.9,209.37,19.19,81.75,330.7,295,46.7,2.13
290.199999999992,225.11,207.31,193.91,209.37,19.17,81.75,330.71,295,46.7,2.13
290.399999999992,225.18,207.33,194.05,209.41,19.17,81.75,330.61,295,46.7,2.13
290.599999999992,225.37,207.42,194.15,209.56,19.15,81.76,330.46,295,46.7,2.13
290.799999999992,225.35,207.44,194.21,209.45,19.21,81.76,330.71,295,46.7,2.13
290.999999999992,225.39,207.46,194.22,209.48,19.17,81.76,330.58,295,46.6,2.13
291.199999999992,225.46,207.47,194.3,209.5,19.16,81.76,330.88,296,46.6,2.13
291.399999999992,225.42,207.38,194.24,209.51,19.09,81.75,331.16,296,46.7,2.14
291.599999999992,225.58,207.52,194.39,209.66,19.12,81.75,331.14,296,46.7,2.14
291.799999999992,225.63,207.52,194.44,209.68,19.13,81.76,331.01,297,46.6,2.14
291.999999999992,225.72,207.53,194.46,209.67,19.12,81.75,331.04,297,46.6,2.13
292.199999999992,225.72,207.55,194.46,209.74,19.11,81.75,330.84,297,46.6,2.13
292.399999999992,225.75,207.58,194.49,209.75,19.13,81.75,330.67,297,46.7,2.14
292.599999999992,225.9,207.66,194.57,209.94,19.16,81.75,331.22,297,46.7,2.14
292.799999999992,225.89,207.66,194.58,209.94,19.13,81.75,330.88,298,46.6,2.14
292.999999999992,225.91,207.67,194.59,210.01,19.13,81.75,330.96,298,46.6,2.13
293.199999999992,225.91,207.65,194.59,210.04,19.14,81.75,331.09,298,46.6,2.13
293.399999999992,225.92,207.68,194.61,210.07,19.14,81.76,331.03,298,46.7,2.14
293.599999999992,226.01,207.83,194.68,210.18,19.15,81.76,330.86,298,46.7,2.14
293.799999999992,225.97,207.84,194.63,210.19,19.15,81.75,330.77,298,46.6,2.14
293.999999999992,226,207.85,194.63,210.24,19.16,81.76,331.06,299,46.6,2.14
294.199999999992,226,207.87,194.62,210.25,19.13,81.75,331.03,299,46.6,2.14
294.399999999992,226.02,207.97,194.66,210.27,19.15,81.76,330.78,299,46.6,2.14
294.599999999992,226.15,208.05,194.78,210.35,19.18,81.76,330.61,299,46.8,2.14
294.799999999992,226.12,208.06,194.75,210.34,19.13,81.76,330.46,299,46.7,2.13
294.999999999992,226.14,208.13,194.77,210.31,19.11,81.76,330.58,300,46.7,2.13
295.199999999992,226.17,208.19,194.77,210.32,19.11,81.75,330.88,300,46.7,2.13
295.399999999992,226.3,208.21,194.86,210.35,19.11,81.75,330.98,300,46.7,2.13
295.599999999992,226.39,208.33,195,210.44,19.11,81.75,331.53,300,46.7,2.13
295.799999999992,226.34,208.36,195.04,210.37,19.11,81.75,331.08,300,46.7,2.13
295.999999999992,226.4,208.38,195.02,210.38,19.14,81.75,330.96,301,46.7,2.13
296.199999999992,226.49,208.41,195.12,210.4,19.15,81.75,331.37,301,46.7,2.13
296.399999999992,226.44,208.36,195.05,210.38,19.05,81.76,331.27,301,46.7,2.13
296.599999999992,226.58,208.47,195.21,210.52,19.11,81.75,331.78,301,46.8,2.13
296.799999999992,226.66,208.46,195.28,210.53,19.1,81.75,331.05,301,46.8,2.13
296.999999999992,226.71,208.46,195.31,210.6,19.11,81.75,330.94,302,46.7,2.13
297.199999999992,226.74,208.49,195.33,210.58,19.08,81.76,331.35,302,46.7,2.13
297.399999999992,226.77,208.49,195.38,210.59,19.07,81.75,331.36,302,46.7,2.13
297.599999999992,226.85,208.55,195.48,210.73,19.14,81.75,331.45,302,46.7,2.13
297.799999999992,226.87,208.55,195.49,210.8,19.14,81.76,331.07,303,46.7,2.13
297.999999999992,226.88,208.56,195.5,210.82,19.11,81.75,331.28,303,46.8,2.13
298.199999999992,226.88,208.56,195.52,210.86,19.09,81.75,331.06,303,46.8,2.13
298.399999999992,226.89,208.6,195.55,210.87,19.1,81.75,330.87,303,46.8,2.13
298.599999999992,226.99,208.69,195.62,210.94,19.12,81.75,331.12,303,46.8,2.13
298.799999999992,226.96,208.64,195.58,211.03,19.1,81.76,330.79,304,46.9,2.13
298.999999999992,226.95,208.64,195.59,211.01,19.13,81.76,330.95,304,46.9,2.13
299.199999999992,226.94,208.72,195.61,211.07,19.11,81.76,331.04,304,46.7,2.13
299.399999999992,226.98,208.77,195.62,211.13,19.14,81.76,331.15,304,46.8,2.13
299.599999999992,227.11,208.84,195.72,211.23,19.16,81.75,330.81,304,46.8,2.13
299.799999999992,227.1,208.87,195.71,211.23,19.16,81.75,330.78,305,46.8,2.13
299.999999999992,227.11,208.96,195.75,211.24,19.14,81.75,331.04,305,46.8,2.13
300.199999999992,227.12,208.97,195.76,211.26,19.14,81.76,330.75,305,46.8,2.13
300.399999999992,227.16,209,195.83,211.26,19.12,81.76,330.66,305,46.8,2.13
300.599999999991,227.29,209.1,195.92,211.32,19.15,81.76,330.85,305,46.8,2.13
300.799999999991,227.31,209.16,195.94,211.29,19.12,81.76,330.89,305,46.9,2.13
300.999999999991,227.38,209.21,195.97,211.3,19.13,81.75,331.09,306,46.9,2.13
301.199999999991,227.41,209.22,196.06,211.29,19.14,81.75,331.11,306,46.7,2.13
301.399999999991,227.34,209.2,195.97,211.28,19.1,81.75,330.88,306,46.7,2.13
301.599999999991,227.56,209.31,196.12,211.38,19.12,81.75,331.22,306,46.7,2.13
301.799999999991,227.59,209.33,196.27,211.34,19.11,81.75,331.19,306,46.7,2.13
301.999999999991,227.65,209.36,196.28,211.32,19.12,81.75,331.24,307,46.9,2.13
302.199999999991,227.73,209.4,196.31,211.38,19.12,81.76,331.46,307,46.7,2.13
302.399999999991,227.72,209.42,196.34,211.35,19.09,81.75,331.09,307,46.7,2.13
302.599999999991,227.82,209.48,196.43,211.5,19.15,81.75,331.29,307,46.8,2.13
302.799999999991,227.78,209.46,196.45,211.5,19.15,81.76,331.09,307,46.8,2.14
302.999999999991,227.79,209.47,196.47,211.52,19.15,81.75,331.08,308,46.9,2.14
303.199999999991,227.8,209.48,196.48,211.56,19.09,81.75,331.25,308,46.9,2.13
303.399999999991,227.84,209.51,196.5,211.65,19.13,81.75,331.13,308,46.7,2.13
303.599999999991,227.91,209.61,196.55,211.76,19.14,81.75,331.02,308,46.8,2.13
303.799999999991,227.89,209.58,196.53,211.71,19.12,81.75,330.83,309,46.8,2.13
303.999999999991,227.89,209.56,196.53,211.8,19.14,81.75,331.24,309,46.7,2.13
304.199999999991,227.91,209.57,196.57,211.9,19.14,81.75,331.04,309,46.7,2.13
304.399999999991,227.94,209.59,196.56,211.94,19.13,81.75,330.94,309,46.7,2.13
304.599999999991,227.99,209.71,196.62,212.02,19.09,81.75,331.11,309,46.7,2.13
304.799999999991,227.98,209.7,196.59,212.04,19.14,81.75,331.05,310,46.7,2.13
304.999999999991,227.98,209.7,196.62,212.06,19.14,81.75,331.23,310,46.7,2.13
305.199999999991,228.02,209.77,196.67,212.12,19.09,81.75,331.12,310,46.7,2.13
305.399999999991,228.05,209.82,196.68,212.14,19.11,81.75,330.96,310,46.7,2.13
305.599999999991,228.16,209.98,196.78,212.2,19.12,81.75,331.26,310,46.7,2.13
305.799999999991,228.2,210.01,196.78,212.18,19.13,81.75,330.98,311,46.8,2.13
305.999999999991,228.25,210.02,196.86,212.2,19.09,81.75,330.96,311,46.8,2.14
306.199999999991,228.27,210.12,196.88,212.21,19.09,81.75,331.25,311,46.7,2.14
306.399999999991,228.29,210.05,196.83,212.16,19.05,81.75,331.52,311,46.6,2.14
306.599999999991,228.45,210.18,197.03,212.24,19.11,81.75,331.19,311,46.6,2.14
306.799999999991,228.44,210.16,197.08,212.26,19.11,81.76,330.97,311,46.7,2.13
306.999999999991,228.53,210.21,197.13,212.27,19.12,81.75,331.39,312,46.7,2.13
307.199999999991,228.55,210.29,197.2,212.26,19.12,81.75,331.31,312,46.7,2.13
307.399999999991,228.58,210.3,197.23,212.27,19.1,81.75,331.31,312,46.7,2.13
307.599999999991,228.66,210.4,197.31,212.34,19.12,81.75,331.17,312,46.6,2.13
307.799999999991,228.69,210.39,197.37,212.34,19.11,81.76,331.23,312,46.7,2.14
307.999999999991,228.71,210.38,197.39,212.39,19.09,81.75,330.98,313,46.7,2.14
308.199999999991,228.75,210.37,197.4,212.43,19.12,81.75,331.54,313,46.7,2.13
308.399999999991,228.78,210.41,197.41,212.42,19.14,81.76,331.49,313,46.7,2.13
308.599999999991,228.84,210.45,197.49,212.49,19.15,81.76,331.49,313,46.6,2.13
308.799999999991,228.83,210.44,197.47,212.51,19.16,81.75,331.29,313,46.6,2.14
308.999999999991,228.86,210.45,197.48,212.62,19.11,81.75,331.53,314,46.7,2.14
309.199999999991,228.85,210.44,197.5,212.61,19.1,81.75,331.5,314,46.6,2.13
309.399999999991,228.87,210.5,197.48,212.67,19.12,81.75,331.4,314,46.6,2.13
309.599999999991,228.91,210.59,197.52,212.77,19.12,81.75,331.54,314,46.8,2.13
309.799999999991,228.92,210.57,197.51,212.79,19.11,81.75,331.66,315,46.8,2.13
309.999999999991,228.91,210.61,197.52,212.91,19.12,81.76,331.51,315,46.7,2.13
310.199999999991,228.95,210.62,197.55,212.96,19.1,81.75,331.39,315,46.7,2.13
310.399999999991,228.97,210.67,197.57,212.96,19.12,81.75,331.17,315,46.6,2.13
310.599999999991,229.06,210.68,197.66,213.04,19.15,81.76,331.34,315,46.7,2.13
310.799999999991,229.1,210.71,197.63,213.06,19.17,81.75,331.43,316,46.7,2.13
310.999999999991,229.13,210.81,197.67,213.06,19.14,81.75,331.25,316,46.8,2.13
311.199999999991,229.21,210.83,197.65,213.1,19.14,81.75,331.39,316,46.8,2.13
311.399999999991,229.17,210.78,197.68,213.06,19.07,81.76,330.85,316,46.6,2.13
311.599999999991,229.32,210.92,197.81,213.15,19.11,81.75,331.17,316,46.6,2.13
311.799999999991,229.36,210.96,197.88,213.16,19.07,81.75,331.35,317,46.7,2.13
311.999999999991,229.35,211.09,197.93,213.19,19.07,81.76,331.23,317,46.8,2.13
312.199999999991,229.44,211.14,198.01,213.18,19.09,81.75,331.47,317,46.8,2.13
312.399999999991,229.49,211.19,198.04,213.19,19.12,81.75,331.78,317,46.7,2.13
312.599999999991,229.56,211.25,198.16,213.26,19.13,81.76,331.43,317,46.7,2.13
312.799999999991,229.6,211.24,198.21,213.25,19.15,81.76,331.56,318,46.7,2.13
312.999999999991,229.67,211.25,198.26,213.24,19.17,81.76,331.38,318,46.7,2.13
313.199999999991,229.67,211.25,198.28,213.25,19.13,81.75,331.34,318,46.7,2.13
313.399999999991,229.7,211.31,198.34,213.26,19.14,81.75,331.54,318,46.7,2.13
